year,st,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp,estabs_lag,estabs_denom,in_pdit,entry_rate,exit_rate,jrr,on,exposure,adopt,k,post_absorb,post_on,hi,post_absorb_x,post_absorb_hi,post_on_x,post_on_hi
2000,13,54,17510.0,18463.0,202300.0,194502.0,2837.0,15.603,2275.0,12.512,44990.0,15687.0,29303.0,8.065,23.131,29349.0,11614.0,17735.0,5.971,15.089,15641.0,8.042,30.179,1586.0,1588.0,6861.0,17904.0,18183.5,True,15.602056809745099,12.511342700800176,38.22017254321292,1.0,0.22372341432012915,1998.0,2.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2001,13,54,18035.0,19040.0,206561.0,205617.0,2983.0,15.878,2476.0,13.18,44410.0,18812.0,25598.0,9.149,21.598,42400.0,18526.0,23874.0,9.01,20.621,2010.0,0.978,41.242,1637.0,1643.0,10238.0,18463.0,18751.5,True,15.908060688478255,13.204276991174039,42.219271752821996,1.0,0.22372341432012915,1998.0,3.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2002,13,54,18257.0,19412.0,190117.0,197558.0,3060.0,15.841,2869.0,14.853,39169.0,18647.0,20522.0,9.439,19.827,54592.0,21052.0,33540.0,10.656,27.633,-15423.0,-7.807,39.653,1792.0,1798.0,9112.0,19040.0,19226.0,True,15.915947154894413,14.922500780193488,47.45998643436358,1.0,0.22372341432012915,1998.0,4.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2003,13,54,18640.0,19814.0,191018.0,190628.0,3042.0,15.513,2632.0,13.422,36680.0,14865.0,21815.0,7.798,19.242,35732.0,16401.0,19331.0,8.604,18.744,948.0,0.497,37.489,1693.0,1700.0,7413.0,19412.0,19613.0,True,15.51012083821955,13.419670626625196,37.98602513796504,1.0,0.22372341432012915,1998.0,5.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2004,13,54,19283.0,20558.0,193492.0,192634.0,3212.0,15.908,2477.0,12.268,34175.0,14232.0,19943.0,7.388,17.741,32358.0,12688.0,19670.0,6.587,16.798,1817.0,0.943,33.595,1650.0,1658.0,8214.0,19814.0,20186.0,True,15.91201823045675,12.270880808481126,34.53855497991009,1.0,0.22372341432012915,1998.0,6.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2005,13,54,19875.0,21131.0,202934.0,197639.0,3219.0,15.445,2641.0,12.672,40899.0,17119.0,23780.0,8.662,20.694,30565.0,12586.0,17979.0,6.368,15.465,10334.0,5.229,30.93,1722.0,1740.0,5907.0,20558.0,20844.5,True,15.442922593489888,12.67000887524287,36.158855286659005,1.0,0.22372341432012915,1998.0,7.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2006,13,54,20809.0,22275.0,217132.0,209474.0,3690.0,17.0,2551.0,11.753,44046.0,16106.0,27940.0,7.689,21.027,28959.0,11365.0,17594.0,5.426,13.825,15087.0,7.202,27.649,1729.0,1731.0,6388.0,21131.0,21703.0,True,17.002257752384466,11.754135372989909,34.85158062575785,1.0,0.22372341432012915,1998.0,8.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2007,13,54,21502.0,23041.0,217075.0,215441.0,3565.0,15.774,2684.0,11.876,40919.0,15276.0,25643.0,7.091,18.993,37900.0,13216.0,24684.0,6.134,17.592,3019.0,1.401,35.184,1751.0,1751.0,6914.0,22275.0,22658.0,True,15.733957101244595,11.84570571100715,36.58495829484639,1.0,0.22372341432012915,1998.0,9.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2008,13,54,21897.0,23441.0,223524.0,220165.0,3408.0,14.644,3071.0,13.196,46209.0,20723.0,25486.0,9.412,20.988,38899.0,13624.0,25275.0,6.188,17.668,7310.0,3.32,35.336,2044.0,2049.0,6989.0,23041.0,23241.0,True,14.663740802891443,13.213717137816788,38.65646219880544,1.0,0.22372341432012915,1998.0,10.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2009,13,54,21365.0,23057.0,232717.0,232269.0,3004.0,12.897,3473.0,14.911,45224.0,23547.0,21677.0,10.138,19.471,44664.0,16563.0,28101.0,7.131,19.229,560.0,0.241,38.459,2295.0,2302.0,10148.0,23441.0,23249.0,True,12.920985848853714,14.938276915136134,38.69995565486569,1.0,0.22372341432012915,1998.0,11.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2010,13,54,21203.0,22917.0,227563.0,230260.0,3171.0,13.788,3333.0,14.493,36298.0,15088.0,21210.0,6.553,15.764,42033.0,15262.0,26771.0,6.628,18.255,-5735.0,-2.491,31.528,2132.0,2140.0,8210.0,23057.0,22987.0,True,13.794753556357941,14.49949971723148,34.01850082515418,1.0,0.22372341432012915,1998.0,12.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2011,13,54,21319.0,23079.0,221773.0,224963.0,3281.0,14.266,3122.0,13.574,37232.0,13319.0,23913.0,5.921,16.55,43586.0,14443.0,29143.0,6.42,19.375,-6354.0,-2.824,33.101,2018.0,2027.0,8147.0,22917.0,22998.0,True,14.266457952865466,13.575093486390122,35.92501878086619,1.0,0.22372341432012915,1998.0,13.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2012,13,54,21597.0,23298.0,235482.0,232550.0,3271.0,14.118,3013.0,13.004,44460.0,18553.0,25907.0,7.978,19.119,38690.0,16728.0,21962.0,7.193,16.637,5770.0,2.481,33.275,1912.0,1925.0,10032.0,23079.0,23188.5,True,14.106130193846086,12.993509713866787,35.755751451300796,1.0,0.22372341432012915,1998.0,14.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2013,13,54,21827.0,23602.0,229890.0,228760.0,3248.0,13.843,2969.0,12.654,45259.0,14352.0,30907.0,6.274,19.785,42836.0,18684.0,24152.0,8.168,18.725,2423.0,1.059,37.451,1855.0,1857.0,10941.0,23298.0,23450.0,True,13.850746268656716,12.660980810234543,38.50979192166463,1.0,0.22372341432012915,1998.0,15.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2014,13,54,21900.0,23812.0,240107.0,235118.0,3201.0,13.498,3005.0,12.672,40511.0,15084.0,25427.0,6.416,17.23,30451.0,11368.0,19083.0,4.835,12.951,10060.0,4.279,25.903,1887.0,1894.0,6785.0,23602.0,23707.0,True,13.502341080693467,12.675581052009955,30.18144080844512,1.0,0.22372341432012915,1998.0,16.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
2015,13,54,22202.0,24193.0,251789.0,245321.0,3289.0,13.696,2932.0,12.209,53414.0,24482.0,28932.0,9.98,21.773,40228.0,16738.0,23490.0,6.823,16.398,13186.0,5.375,32.796,1854.0,1863.0,7974.0,23812.0,24002.5,True,13.702739297989794,12.215394229767734,38.171212411493514,1.0,0.22372341432012915,1998.0,17.0,1.0,1.0,0.0,0.22372341432012915,0.0,0.22372341432012915,0.0
1990,13,55,1131.0,1700.0,112296.0,110836.0,244.0,14.757,151.0,9.132,19602.0,5992.0,13610.0,5.406,17.686,16695.0,1863.0,14832.0,1.681,15.063,2907.0,2.623,30.126,26.0,26.0,300.0,1609.0,1654.5,True,14.747657902689634,9.126624357812029,32.748385001263124,0.0,0.006436147514005568,1998.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,13,55,1191.0,1774.0,109258.0,110664.0,237.0,13.605,173.0,9.931,17748.0,6490.0,11258.0,5.865,16.038,20664.0,4150.0,16514.0,3.75,18.673,-2916.0,-2.635,32.075,42.0,42.0,278.0,1700.0,1737.0,True,13.644214162348877,9.959700633275762,34.71047495120364,0.0,0.006436147514005568,1998.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,13,55,1157.0,1656.0,104629.0,106552.0,151.0,8.846,253.0,14.821,17081.0,4428.0,12653.0,4.156,16.031,21107.0,4074.0,17033.0,3.824,19.809,-4026.0,-3.778,32.061,34.0,34.0,299.0,1774.0,1715.0,True,8.80466472303207,14.752186588921282,35.83977776109318,0.0,0.006436147514005568,1998.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,13,55,1169.0,1626.0,108361.0,107219.0,149.0,9.08,179.0,10.908,20377.0,4429.0,15948.0,4.131,19.005,18296.0,3843.0,14453.0,3.584,17.064,2081.0,1.941,34.128,21.0,21.0,159.0,1656.0,1641.0,True,9.079829372333943,10.907982937233394,36.06916684542851,0.0,0.006436147514005568,1998.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,13,55,1171.0,1615.0,110663.0,109487.0,154.0,9.486,171.0,10.533,16840.0,5564.0,11276.0,5.082,15.381,14370.0,5152.0,9218.0,4.706,13.125,2470.0,2.256,26.25,28.0,30.0,497.0,1626.0,1620.5,True,9.503239740820735,10.552298673248997,28.505667339501496,0.0,0.006436147514005568,1998.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,13,55,1188.0,1672.0,108944.0,109800.0,180.0,10.959,121.0,7.367,15679.0,5057.0,10622.0,4.606,14.28,17378.0,4211.0,13167.0,3.835,15.827,-1699.0,-1.547,28.559,26.0,27.0,221.0,1615.0,1643.5,True,10.952236081533313,7.362336477030727,30.10655737704918,0.0,0.006436147514005568,1998.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,13,55,1201.0,1666.0,112774.0,110706.0,151.0,9.08,145.0,8.719,19753.0,5070.0,14683.0,4.58,17.843,15874.0,4034.0,11840.0,3.644,14.339,3879.0,3.504,28.678,21.0,22.0,259.0,1672.0,1669.0,True,9.047333732774117,8.687837028160574,32.181634238433325,0.0,0.006436147514005568,1998.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,13,55,1171.0,1636.0,120288.0,116509.0,160.0,9.679,194.0,11.736,25319.0,4984.0,20335.0,4.278,21.731,18355.0,7948.0,10407.0,6.822,15.754,6964.0,5.977,31.508,42.0,44.0,655.0,1666.0,1651.0,True,9.691096305269534,11.75045427013931,37.48551614038401,0.0,0.006436147514005568,1998.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,13,55,1175.0,1653.0,122508.0,121428.0,189.0,11.458,182.0,11.034,27620.0,11354.0,16266.0,9.35,22.746,24596.0,7224.0,17372.0,5.949,20.256,3024.0,2.49,40.511,36.0,36.0,914.0,1636.0,1644.5,True,11.49285497111584,11.067193675889328,43.001614125242945,1.0,0.006436147514005568,1998.0,0.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
1999,13,55,1159.0,1669.0,130306.0,128072.0,227.0,13.646,216.0,12.985,22324.0,6072.0,16252.0,4.741,17.431,17812.0,6391.0,11421.0,4.99,13.908,4512.0,3.523,27.816,34.0,38.0,572.0,1653.0,1661.0,True,13.666465984346779,13.004214328717639,31.338622025110872,1.0,0.006436147514005568,1998.0,1.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2000,13,55,1156.0,1691.0,129343.0,129337.0,196.0,11.667,174.0,10.357,20756.0,5401.0,15355.0,4.176,16.048,20819.0,5787.0,15032.0,4.474,16.097,-63.0,-0.049,32.096,45.0,45.0,671.0,1669.0,1680.0,True,11.666666666666666,10.357142857142858,32.14470723768141,1.0,0.006436147514005568,1998.0,2.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2001,13,55,1124.0,1660.0,115945.0,122426.0,174.0,10.388,204.0,12.179,15431.0,4425.0,11006.0,3.614,12.604,28795.0,7852.0,20943.0,6.414,23.52,-13364.0,-10.916,25.209,38.0,40.0,1359.0,1691.0,1675.5,True,10.384959713518354,12.175470008952551,36.12467939816705,1.0,0.006436147514005568,1998.0,3.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2002,13,55,1049.0,1517.0,103038.0,104139.0,179.0,11.567,240.0,15.509,15996.0,6115.0,9881.0,5.872,15.36,18352.0,6104.0,12248.0,5.861,17.623,-2356.0,-2.262,30.721,51.0,56.0,890.0,1660.0,1588.5,True,11.268492288322317,15.108593012275731,32.98284024236837,1.0,0.006436147514005568,1998.0,4.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2003,13,55,1035.0,1478.0,101661.0,102649.0,155.0,10.333,199.0,13.267,15520.0,4358.0,11162.0,4.246,15.119,17372.0,7415.0,9957.0,7.224,16.924,-1852.0,-1.804,30.239,36.0,38.0,281.0,1517.0,1497.5,True,10.35058430717863,13.28881469115192,32.04317626085008,1.0,0.006436147514005568,1998.0,5.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2004,13,55,1057.0,1524.0,107426.0,105497.0,141.0,9.369,103.0,6.844,17100.0,4349.0,12751.0,4.122,16.209,13456.0,3494.0,9962.0,3.312,12.755,3644.0,3.454,25.51,25.0,25.0,654.0,1478.0,1501.0,True,9.393737508327781,6.862091938707528,28.963856792136266,1.0,0.006436147514005568,1998.0,6.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2005,13,55,1062.0,1552.0,107202.0,108947.0,148.0,9.595,129.0,8.363,12846.0,3204.0,9642.0,2.941,11.791,16314.0,5451.0,10863.0,5.003,14.974,-3468.0,-3.183,23.582,44.0,44.0,806.0,1524.0,1538.0,True,9.622886866059819,8.387516254876463,26.765307902007397,1.0,0.006436147514005568,1998.0,7.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2006,13,55,1053.0,1560.0,112113.0,110393.0,150.0,9.588,159.0,10.163,17018.0,3620.0,13398.0,3.279,15.416,13318.0,2673.0,10645.0,2.421,12.064,3700.0,3.352,24.128,35.0,38.0,298.0,1552.0,1556.0,True,9.640102827763496,10.218508997429305,27.480003261076334,1.0,0.006436147514005568,1998.0,8.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2007,13,55,1065.0,1630.0,110340.0,109881.0,197.0,12.202,166.0,10.282,21922.0,13045.0,8877.0,11.872,19.951,20725.0,5008.0,15717.0,4.558,18.861,1197.0,1.089,37.723,20.0,20.0,141.0,1560.0,1595.0,True,12.351097178683386,10.407523510971787,38.81198751376489,1.0,0.006436147514005568,1998.0,9.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2008,13,55,1073.0,1633.0,114094.0,113665.0,171.0,10.405,192.0,11.682,19678.0,5973.0,13705.0,5.255,17.312,18622.0,5639.0,12983.0,4.961,16.383,1056.0,0.929,32.766,36.0,36.0,842.0,1630.0,1631.5,True,10.481152313821635,11.768311369904994,33.695508731799585,1.0,0.006436147514005568,1998.0,10.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2009,13,55,1080.0,1617.0,108736.0,112043.0,153.0,9.389,178.0,10.924,10290.0,3217.0,7073.0,2.871,9.184,17041.0,5039.0,12002.0,4.497,15.209,-6751.0,-6.025,18.368,39.0,44.0,510.0,1633.0,1625.0,True,9.415384615384616,10.953846153846154,24.393313281507993,1.0,0.006436147514005568,1998.0,11.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2010,13,55,1064.0,1603.0,113004.0,110971.0,132.0,8.163,160.0,9.895,14155.0,5750.0,8405.0,5.182,12.756,10143.0,2996.0,7147.0,2.7,9.14,4012.0,3.615,18.281,39.0,39.0,470.0,1617.0,1610.0,True,8.198757763975156,9.937888198757763,21.895810617188275,1.0,0.006436147514005568,1998.0,12.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2011,13,55,1054.0,1606.0,117977.0,115066.0,141.0,8.804,132.0,8.242,20110.0,7159.0,12951.0,6.222,17.477,14480.0,3811.0,10669.0,3.312,12.584,5630.0,4.893,25.168,33.0,35.0,754.0,1603.0,1604.5,True,8.787784356497351,8.226861950763478,30.06100846470721,1.0,0.006436147514005568,1998.0,13.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2012,13,55,1014.0,1718.0,121950.0,121480.0,298.0,17.818,207.0,12.377,16705.0,5848.0,10857.0,4.814,13.751,15612.0,8644.0,6968.0,7.116,12.851,1093.0,0.9,25.703,35.0,35.0,360.0,1606.0,1662.0,True,17.930204572803852,12.454873646209386,26.60273296015805,1.0,0.006436147514005568,1998.0,14.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2013,13,55,1005.0,1667.0,116883.0,118736.0,118.0,7.003,154.0,9.139,13532.0,3187.0,10345.0,2.684,11.397,17242.0,7242.0,10000.0,6.099,14.521,-3710.0,-3.125,22.794,22.0,22.0,291.0,1718.0,1692.5,True,6.971935007385524,9.098966026587888,25.91800296456003,1.0,0.006436147514005568,1998.0,15.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2014,13,55,1010.0,1693.0,120932.0,119807.0,128.0,7.603,109.0,6.475,15121.0,4202.0,10919.0,3.507,12.621,12586.0,1399.0,11187.0,1.168,10.505,2535.0,2.116,21.011,18.0,18.0,197.0,1667.0,1680.0,True,7.6190476190476195,6.488095238095239,23.126361564850136,1.0,0.006436147514005568,1998.0,16.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
2015,13,55,1026.0,1705.0,124610.0,123302.0,146.0,8.619,124.0,7.32,18259.0,4061.0,14198.0,3.294,14.808,15980.0,2503.0,13477.0,2.03,12.96,2279.0,1.848,25.92,21.0,21.0,264.0,1693.0,1699.0,True,8.59329017068864,7.298410829899941,27.768406027477248,1.0,0.006436147514005568,1998.0,17.0,1.0,1.0,0.0,0.006436147514005568,0.0,0.006436147514005568,0.0
1990,13,56,5417.0,6052.0,148443.0,133929.0,1249.0,21.184,937.0,15.892,52828.0,12103.0,40725.0,9.037,39.445,24429.0,8654.0,15775.0,6.462,18.24,28399.0,21.205,36.481,704.0,715.0,5095.0,5756.0,5904.0,True,21.155149051490515,15.870596205962059,57.685042074532035,0.0,0.00610848518078656,1998.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,13,56,5747.0,6458.0,119205.0,135209.0,1303.0,20.63,1019.0,16.134,27981.0,12629.0,15352.0,9.34,20.695,58804.0,35955.0,22849.0,26.592,43.491,-30823.0,-22.797,41.389,747.0,757.0,30432.0,6052.0,6255.0,True,20.831334932054357,16.290967226219024,64.18581603295638,0.0,0.00610848518078656,1998.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,13,56,5725.0,6462.0,127307.0,121602.0,1161.0,18.168,1018.0,15.93,37224.0,12276.0,24948.0,10.095,30.611,25696.0,11233.0,14463.0,9.238,21.131,11528.0,9.48,42.262,749.0,756.0,5068.0,6458.0,6460.0,True,17.97213622291022,15.758513931888546,51.74257002351935,0.0,0.00610848518078656,1998.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,13,56,6144.0,6923.0,145619.0,136803.0,1434.0,21.438,966.0,14.442,47969.0,18161.0,29808.0,13.275,35.064,30501.0,10742.0,19759.0,7.852,22.296,17468.0,12.769,44.591,686.0,706.0,7118.0,6462.0,6692.5,True,21.426970489353756,14.43406798655211,57.359853219593134,0.0,0.00610848518078656,1998.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,13,56,6519.0,7337.0,167765.0,156807.0,1406.0,19.735,981.0,13.769,50839.0,16106.0,34733.0,10.271,32.421,28940.0,9530.0,19410.0,6.078,18.456,21899.0,13.966,36.912,722.0,730.0,5792.0,6923.0,7130.0,True,19.719495091164095,13.758765778401122,50.877192982456144,0.0,0.00610848518078656,1998.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,13,56,7020.0,7940.0,194102.0,181111.0,1627.0,21.301,1023.0,13.394,61387.0,24696.0,36691.0,13.636,33.895,35478.0,14055.0,21423.0,7.76,19.589,25909.0,14.306,39.178,753.0,760.0,7230.0,7337.0,7638.5,True,21.299993454212217,13.392681809255743,53.48377514342033,0.0,0.00610848518078656,1998.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,13,56,7076.0,8030.0,204474.0,198247.0,1596.0,20.236,1310.0,16.61,58770.0,19434.0,39336.0,9.803,29.645,46800.0,17971.0,28829.0,9.065,23.607,11970.0,6.038,47.214,966.0,971.0,10138.0,7940.0,7985.0,True,19.987476518472135,16.405760801502815,53.25175160279853,0.0,0.00610848518078656,1998.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,13,56,7394.0,8444.0,229644.0,219226.0,1676.0,20.278,1318.0,15.947,71405.0,28546.0,42859.0,13.021,32.571,50766.0,17679.0,33087.0,8.064,23.157,20639.0,9.415,46.314,944.0,953.0,8807.0,8030.0,8237.0,True,20.347213791428917,16.000971227388614,55.72833514272942,0.0,0.00610848518078656,1998.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,13,56,7615.0,8851.0,271494.0,254456.0,1635.0,18.894,1240.0,14.329,83609.0,33661.0,49948.0,13.229,32.858,48070.0,18625.0,29445.0,7.32,18.891,35539.0,13.967,37.783,905.0,911.0,8337.0,8444.0,8647.5,True,18.9071986123157,14.3394044521538,51.74922186939982,1.0,0.00610848518078656,1998.0,0.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
1999,13,56,7790.0,9266.0,298655.0,284953.0,1705.0,18.841,1272.0,14.056,94881.0,41013.0,53868.0,14.393,33.297,65328.0,16224.0,49104.0,5.694,22.926,29553.0,10.371,45.852,902.0,913.0,9944.0,8851.0,9058.5,True,18.822100789313904,14.04205994369929,56.222956066439025,1.0,0.00610848518078656,1998.0,1.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2000,13,56,7815.0,9357.0,316202.0,309337.0,1520.0,16.313,1441.0,15.466,80716.0,28508.0,52208.0,9.216,26.093,66135.0,27526.0,38609.0,8.898,21.38,14581.0,4.714,42.759,951.0,974.0,13235.0,9266.0,9311.5,True,16.323900553079525,15.475487300649734,47.47282090406256,1.0,0.00610848518078656,1998.0,2.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2001,13,56,8051.0,9668.0,311108.0,315102.0,1515.0,15.849,1297.0,13.568,72318.0,25985.0,46333.0,8.247,22.951,81395.0,32518.0,48877.0,10.32,25.831,-9077.0,-2.881,45.901,831.0,841.0,9981.0,9357.0,9512.5,True,15.92641261498029,13.634691195795007,48.78198170751059,1.0,0.00610848518078656,1998.0,3.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2002,13,56,7812.0,9148.0,292007.0,301487.0,1445.0,15.544,1741.0,18.728,72007.0,22279.0,49728.0,7.39,23.884,92013.0,32794.0,59219.0,10.877,30.52,-20006.0,-6.636,47.768,926.0,942.0,12222.0,9668.0,9408.0,True,15.359268707482993,18.505527210884352,54.40367246348931,1.0,0.00610848518078656,1998.0,4.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2003,13,56,7990.0,9182.0,281956.0,287829.0,1404.0,15.286,1410.0,15.351,59540.0,17998.0,41542.0,6.253,20.686,70541.0,18923.0,51618.0,6.574,24.508,-11001.0,-3.822,41.372,842.0,848.0,9525.0,9148.0,9165.0,True,15.319148936170212,15.384615384615385,45.19384773598213,1.0,0.00610848518078656,1998.0,5.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2004,13,56,8396.0,9689.0,294598.0,289637.0,1587.0,16.777,1128.0,11.925,76720.0,24892.0,51828.0,8.594,26.488,67360.0,16540.0,50820.0,5.711,23.257,9360.0,3.232,46.513,752.0,758.0,7701.0,9182.0,9435.5,True,16.819458428276192,11.954851359228446,49.74502567006287,1.0,0.00610848518078656,1998.0,6.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2005,13,56,8680.0,10039.0,317995.0,306197.0,1593.0,16.105,1298.0,13.122,75517.0,22539.0,52978.0,7.361,24.663,51200.0,17495.0,33705.0,5.714,16.721,24317.0,7.942,33.443,864.0,870.0,10561.0,9689.0,9864.0,True,16.149635036496353,13.158961881589617,41.38414158205339,1.0,0.00610848518078656,1998.0,7.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2006,13,56,9065.0,10517.0,348199.0,335330.0,1714.0,16.653,1265.0,12.291,83911.0,29829.0,54082.0,8.895,25.023,58994.0,21213.0,37781.0,6.326,17.593,24917.0,7.431,35.186,865.0,874.0,8984.0,10039.0,10278.0,True,16.676396186028413,12.307841992605566,42.61622878955059,1.0,0.00610848518078656,1998.0,8.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2007,13,56,9279.0,10893.0,353394.0,352978.0,1755.0,16.43,1332.0,12.47,72203.0,24573.0,47630.0,6.962,20.455,70940.0,24328.0,46612.0,6.892,20.098,1263.0,0.358,40.195,901.0,912.0,10466.0,10517.0,10705.0,True,16.39420831387202,12.442783745913125,40.55295230864247,1.0,0.00610848518078656,1998.0,9.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2008,13,56,9191.0,10983.0,344290.0,348314.0,1680.0,15.396,1538.0,14.095,74456.0,24876.0,49580.0,7.142,21.376,83566.0,33386.0,50180.0,9.585,23.992,-9110.0,-2.615,42.752,1009.0,1013.0,12121.0,10893.0,10938.0,True,15.359297860669226,14.061071493874566,45.36768547919406,1.0,0.00610848518078656,1998.0,10.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2009,13,56,8911.0,10694.0,292403.0,316760.0,1403.0,12.911,1749.0,16.095,53825.0,26531.0,27294.0,8.376,16.992,103110.0,29023.0,74087.0,9.162,32.552,-49285.0,-15.559,33.985,1112.0,1126.0,16609.0,10983.0,10838.5,True,12.944595654380219,16.13691931540342,49.54381866397272,1.0,0.00610848518078656,1998.0,11.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2010,13,56,8722.0,10347.0,307597.0,300536.0,1255.0,11.925,1610.0,15.298,60987.0,15805.0,45182.0,5.259,20.293,47489.0,15805.0,31684.0,5.259,15.801,13498.0,4.491,31.603,925.0,927.0,6197.0,10694.0,10520.5,True,11.92909082267953,15.303455158975336,36.09417840125642,1.0,0.00610848518078656,1998.0,12.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2011,13,56,8655.0,10358.0,309459.0,308723.0,1421.0,13.753,1370.0,13.259,64230.0,17265.0,46965.0,5.592,20.805,61115.0,25988.0,35127.0,8.418,19.796,3115.0,1.009,39.592,873.0,884.0,7940.0,10347.0,10352.5,True,13.726153103115191,13.2335184737986,40.60112139361175,1.0,0.00610848518078656,1998.0,13.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
2012,13,56,8705.0,10381.0,322366.0,315640.0,1234.0,11.913,1188.0,11.469,60162.0,14620.0,45542.0,4.632,19.06,46337.0,16409.0,29928.0,5.199,14.68,13825.0,4.38,29.361,736.0,739.0,5256.0,10358.0,10369.5,True,11.900284488162399,11.456675828149862,33.74065390951717,1.0,0.00610848518078656,1998.0,14.0,1.0,1.0,0.0,0.00610848518078656,0.0,0.00610848518078656,0.0
